Rank	Team	Score	IITD_Students
860	KrishnaKulkarni	0.96357	No
861	slmady	0.96357	No
862	PraveenKrishnan	0.96343	No
863	LamIvan	0.96343	No
864	ross_geller	0.96343	No
865	mathdoc19	0.96343	No
866	kama11	0.96343	No
867	ZekkoX	0.96343	No
868	DDzsotjan	0.96343	No
869	Pavan Kumar	0.96343	No
870	Justin 2	0.96329	No
871	ArshjotKhehra	0.96329	No
872	Piotr Carlos P.	0.96329	No
873	jameslong	0.96329	No
874	estenhl	0.96314	No
875	Tahar	0.96314	No
876	plantsgo	0.96314	No
877	JOAN	0.96314	No
878	Never_Sepulveda	0.96286	No
879	desperadomo	0.96286	No
880	Rohit 2	0.96271	No
881	EugeneNg	0.96271	No
882	Chenhui Hu	0.96257	No
883	鈴木健吾	0.96257	No
884	ak2	0.96229	No
885	DrNick	0.96229	No
886	larry1994	0.96186	No
887	fengyunflya	0.96171	No
888	izktmys	0.96171	No
889	Himanshu Gupta	0.96171	No
890	TheKannanator	0.96157	No
891	Haifeng	0.96157	No
892	lvyh	0.96157	No
893	Sunny 3	0.96143	No
894	LeLinhNguyen	0.96114	No
895	Fans C	0.96114	No
896	Aamir Mustafa	0.96100	No
897	IssaTingzon	0.96086	No
898	KJ+Greg_CT	0.96043	No
899	KerD	0.96029	No
900	ogechi	0.96029	No
901	pandeyiyer	0.96014	No
902	janfischer	0.96014	No
903	christian_b	0.96000	No
904	Aupera	0.96000	No
905	Yuze Huang	0.95986	No
906	ParvezRafi	0.95986	No
907	Alexandr Igumnov	0.95971	No
908	Nataliya Peshekhodko	0.95971	No
909	wuyuliang	0.95971	No
910	goldchops	0.95957	No
911	chilung	0.95929	No
912	zzzhu	0.95914	No
913	TyasKusumaHandayani	0.95914	No
914	楠辉小仔	0.95914	No
915	Jiteshshah	0.95900	No
916	Leonid Startsev	0.95900	No
917	Zhu XueLin	0.95886	No
918	Zuyue	0.95886	No
919	Noah Schwartz	0.95857	No
920	Nobuyuki Kawagashira	0.95800	No
921	Sumit	0.95771	No
922	NeilDewart	0.95757	No
923	JosephEnguehard	0.95729	No
924	Liang	0.95700	No
925	Narasimharao	0.95671	No
926	Shubham Bhargav	0.95657	No
927	SherryLeung	0.95643	No
928	kensei	0.95629	No
929	Neelu Choudhary	0.95614	No
930	Liuzhou Zhuo	0.95586	No
931	mesarikaya	0.95586	No
932	zhangqiang1104	0.95557	No
933	DapengWang	0.95543	No
934	donaldtfung	0.95543	No
935	Илья Белкин	0.95529	No
936	lihuir	0.95529	No
937	Shamtactics	0.95514	No
938	Ellias	0.95514	No
939	cvliaw	0.95500	No
940	Ken Mok	0.95486	No
941	sampath	0.95471	No
942	Thatchaphon Kaeosuriya	0.95457	No
943	lbjlc	0.95443	No
944	BenKrieger	0.95443	No
945	tuckerdarby	0.95414	No
946	KarlSigfrid	0.95400	No
947	CQUTWH	0.95386	No
948	TaiBridge	0.95343	No
949	georgeinparis	0.95343	No
950	BrydonParker	0.95343	No
951	Louie Tsai	0.95329	No
952	lengyue	0.95329	No
953	AnnaHomor	0.95300	No
954	ForestGump	0.95300	No
955	fgrzeszc	0.95286	No
956	Zindabad	0.95229	No
957	Aayush	0.95200	No
958	Rémi	0.95200	No
959	NiranjanDeshpande	0.95200	No
960	Fredeivy	0.95086	No
961	Md Rifat Arefin	0.95057	No
962	yang 3	0.95043	No
963	chettyv	0.95014	No
964	BrunoDeNadaiSarnaglia	0.94986	No
965	ShrinivaassNakkaa	0.94957	No
966	frosty	0.94929	No
967	pk2data	0.94914	No
968	xiaoran	0.94900	No
969	mrmrs	0.94814	No
970	Kyle Zengo	0.94800	No
971	Jianghan Li	0.94800	No
972	rosie	0.94757	No
973	Icyblade	0.94743	No
974	Ngiong	0.94729	No
975	Ruthger Righart	0.94729	No
976	Dimitri	0.94657	No
977	Caio Oliveira	0.94629	No
978	zheng	0.94600	No
979	zhaozexue	0.94600	No
980	Shahzad Tabassum	0.94586	No
981	James Foster	0.94571	No
982	Abhishek Sharma 2	0.94557	No
983	yzheng68	0.94529	No
984	CyrilSebastian	0.94529	No
985	Manish Barnwal	0.94514	No
986	DenisUlianov	0.94500	No
987	Anlytix	0.94500	No
988	AkashGupta	0.94486	No
989	SimranjeetSingh	0.94486	No
990	Petepariyakorn	0.94471	No
991	VõHồViệtKhoa	0.94457	No
992	AdAu	0.94443	No
993	Li Dongfang	0.94443	No
994	KevinChiao	0.94414	No
995	ParthChaudhary	0.94414	No
996	CardboardBox	0.94414	No
997	PoojaShrivastava	0.94371	No
998	Planckton	0.94371	No
999	Binil*George	0.94357	No
1000	Daan Michiels	0.94357	No
1001	RachitJain	0.94357	No
1002	VictorMiguelChuraQuispe	0.94343	No
1003	Liam-fei	0.94329	No
1004	DavidBaerg	0.94271	No
1005	jimmyjin	0.94271	No
1006	TK Tang	0.94271	No
1007	kin yu	0.94271	No
1008	SaikatDutta	0.94243	No
1009	hotmanwang	0.94229	No
1010	Kyungsu Kim	0.94214	No
1011	thommash	0.94214	No
1012	hylosy	0.94200	No
1013	Narendra Prasad Karumanchi	0.94171	No
1014	小数	0.94171	No
1015	BindoBishorgho	0.94171	No
1016	Shalini Gangwar	0.94171	No
1017	FishXY	0.94171	No
1018	sakares saengkaew	0.94143	No
1019	NorthForest	0.94143	No
1020	Andy 3	0.94129	No
1021	Tran Son Hai	0.94100	No
1022	Chung Ning	0.94086	No
1023	olj23	0.94086	No
1024	BellumShaw	0.94071	No
1025	scripta	0.94071	No
1026	RohitGambo	0.94014	No
1027	zhuangxu	0.94014	No
1028	Venkata Sri Harsha P	0.94000	No
1029	mimilucky123	0.93900	No
1030	art_for_vad	0.93900	No
1031	ArindrimaDatta	0.93886	No
1032	KuanyuChen	0.93886	No
1033	trgosselin14	0.93871	No
1034	osuarez	0.93871	No
1035	jwpker	0.93857	No
1036	CongDao	0.93814	No
1037	dpalma	0.93800	No
1038	JaYelinek	0.93786	No
1039	DBrain5	0.93743	No
1040	rowe	0.93700	No
1041	Amitesh Roneel Singh	0.93657	No
1042	Volak	0.93614	No
1043	CaiziLee	0.93586	No
1044	_LT_zyc	0.93571	No
1045	Tortik	0.93571	No
1046	SurajPai	0.93571	No
1047	Bartold	0.93514	No
1048	AnveshMuttavarapu	0.93514	No
1049	cielan	0.93514	No
1050	sankethmopuru	0.93514	No
1051	JungHwan Park	0.93514	No
1052	Abhinav Bais	0.93514	No
1053	haha127	0.93514	No
1054	YujieZhou	0.93514	No
1055	ParthSharma	0.93514	No
1056	WeCodeR	0.93514	Yes
1057	Simon 8	0.93514	No
1058	Daniel Andrews	0.93514	No
1059	MohanChakradhar	0.93514	No
1060	MarkLin	0.93514	No
1061	Karanvir_arvind	0.93514	Yes
1062	Pradeep Kondamuri	0.93514	No
1063	The Unchallenged	0.93514	Yes
1064	KlausReiter	0.93514	No
1065	MustafaAbbas	0.93514	No
1066	ofpsxx	0.93457	No
1067	RadikValiev	0.93414	No
1068	h4pZ	0.93286	No
1069	Duke Le	0.93257	No
1070	SgEshwar	0.93200	No
1071	Charmender	0.93186	No
1072	ShawnPahulu	0.93157	No
1073	ElliotMauai	0.93129	No
1074	ChinHongKennethLee	0.93114	No
1075	HuzaifaFaruqui	0.93071	No
1076	MatteoFelici	0.93029	No
1077	ikseon	0.92986	No
1078	Thanh Cong Nguyen	0.92914	No
1079	NavjotKaur	0.92714	No
1080	ZoyaBarabanova	0.92700	No
1081	Craig Weidert	0.92443	No
1082	Peter Ciang	0.92343	No
1083	John.Ken	0.92257	No
1084	Karl4Ebanuy	0.92143	No
1085	DeepaliGarg	0.92129	No
1086	YiQi	0.92114	No
1087	Marina	0.92071	No
1088	Sahil Dureja	0.92071	No
1089	liangr	0.92057	No
1090	Najeeb Khan	0.92043	No
1091	sspaenig	0.92029	No
1092	Filips Ivanovs	0.92000	No
1093	kung fu panda	0.91957	No
1094	ShubhamSagar	0.91829	Yes
1095	squalor	0.91814	No
1096	Emily	0.91714	No
1097	MilanBala	0.91700	No
1098	Youssef Erahim	0.91600	No
1099	Rayan Ral	0.91586	No
1100	musketeer191	0.91557	No
1101	LoicmDivad	0.91486	No
1102	qwer	0.91457	No
1103	tmacdon4	0.91429	No
1104	KrzysztofBiałkowski	0.91286	No
1105	eggeggsuperman	0.91214	No
1106	Ping-Huan Kuo	0.91200	No
1107	Sourabh Swain	0.91143	No
1108	wolala	0.91043	No
1109	DosapatiKarthik	0.91000	No
1110	SvetlanaBesaeva	0.90986	No
1111	Team_Firoz	0.90957	No
1112	SrinivasaMurthyDamarla	0.90929	No
1113	Julio Moyano	0.90900	No
1114	Sean Barnett	0.90857	No
1115	Ivan Kornev	0.90729	No
1116	AvishekJaiswal	0.90714	No
1117	RainYang	0.90700	No
1118	TJUxzx	0.90471	No
1119	AnthonyChiu	0.90414	No
1120	Ignatius Chiang	0.90100	No
1121	jalFaizy	0.89729	No
1122	Total_Demolition	0.89729	Yes
1123	zgo2016	0.89700	No
1124	AleksandrDruzhinin	0.89600	No
1125	PrawitChaivong	0.89600	No
1126	wagnerra	0.89329	No
1127	d_nishiyama85	0.89271	No
1128	YuZhou	0.89029	No
1129	Mike D	0.88914	No
1130	Ivan Medyansky	0.88886	No
1131	Vera Sosnovik	0.88686	No
1132	Alexey Kosterin	0.88600	No
1133	Learners	0.88114	No
1134	ML Learners	0.88114	Yes
1135	Yongyuan Deng	0.88057	No
1136	Chris Daly	0.88014	No
1137	DancsiPercival	0.87986	No
1138	Thinkle	0.87957	No
1139	YiGuo	0.87729	No
1140	Sarthak khandekar	0.87500	No
1141	sirinthra.cc	0.87486	No
1142	Oui.P	0.87457	No
1143	Octavi Font	0.87300	No
1144	herrerik	0.87214	No
1145	Soap	0.87014	Yes
1146	Wout Aarts	0.87000	No
1147	Ish Yadav	0.86857	No
1148	DongwoogJeong	0.86857	No
1149	jinyuerui	0.86757	No
1150	Munkh-Od Altansukh	0.86157	No
1151	Daniel Kirsch	0.86043	No
1152	sokoun	0.86000	No
1153	Philip Brooks	0.85529	No
1154	Kris Kissel	0.85386	No
1155	AnubhavAgarwal	0.85314	No
1156	Valyaev Ilya	0.85257	No
1157	Sebastian Eberle	0.85243	No
1158	Dina Ermilova	0.83871	No
1159	DariaYakovleva	0.83829	No
1160	joeymeyer	0.83643	No
1161	Pulikodan	0.83600	No
1162	tjullrich	0.83586	No
1163	Mengjiao	0.83386	No
1164	lanceselee	0.83357	No
1165	rimmyjain	0.83143	No
1166	ryuchihoon	0.83114	No
1167	SioneTukuafu	0.82657	No
1168	Reuben Pometsey	0.82371	No
1169	bin0204	0.81886	No
1170	MasahiroSenda	0.81771	No
1171	JihyunPark	0.81614	No
1172	Kai Xu	0.80771	No
1173	articulate	0.80614	No
1174	taxus13	0.80614	No
1175	brook	0.80614	No
1176	NarukiMiyachi	0.80614	No
1177	SanhaLee	0.79757	No
1178	ThePedestrian	0.79343	No
1179	Ndolè	0.79057	No
1180	Antonio 2	0.78257	No
1181	GPurvis	0.78029	No
1182	Bahman	0.77443	No
1183	Rohit Narain	0.75857	No
1184	StarPurple	0.75143	No
1185	Cody Dean	0.74300	No
1186	N-W-W	0.74071	No
1187	ShinjiK	0.73543	No
1188	Jonny	0.72914	No
1189	prestond24	0.72429	No
1190	fedbryant	0.70900	No
1191	Srinivas vaddi	0.70429	No
1192	32Blum	0.68814	No
1193	Newbirt	0.68557	No
1194	kapinnow	0.65314	No
1195	Dilan Nuwantha	0.64586	No
1196	МихаилМаксимов	0.63929	No
1197	张超zc	0.57671	No
1198	LinkanRay	0.57300	No
1199	Lari	0.56829	No
1200	flyingpenguin	0.56329	No
1201	Henry Sloan	0.54171	No
1202	Ocean Wu	0.53757	No
1203	Gopi 2	0.53671	No
1204	Max i	0.53414	No
1205	Kelisssss	0.51829	No
1206	HangpengZhao	0.51614	No
1207	SanjayYadav	0.45543	No
1208	Mohanakrishna Chennupati	0.40086	No
1209	hecongqing	0.37986	No
1210	DanAlexandru	0.30943	No
1211	ShawnAnderson	0.30843	No
1212	lopolko	0.26100	No
1213	funkbf	0.21686	No
1214	stephen 2	0.13400	No
1215	hikaruian	0.11743	No
1216	Wai-yee	0.11614	No
1217	ranggaugahari	0.11157	No
1218	chialin_du	0.10757	No
1219	StanescuPaul	0.10657	No
1220	Satish7101	0.10371	No
1221	mikesong	0.10257	No
1222	Narendra Prasad K	0.10214	No
1223	Vayne-Lover	0.10014	No
1224	T-900	0.10014	No
1225	seanDot7	0.10014	No
1226	NaudePretorius	0.10014	No
1227	HarshitPatel	0.10014	No
1228	COL-GO	0.10014	No
1229	Beginners	0.10014	Yes
1230	jamesbond6	0.10014	No
1231	YashBhat	0.10014	No
1232	Rishabh Mallik	0.10014	Yes
1233	Integral	0.10014	No
1234	himanshumeena	0.10014	No
1235	justin ham	0.10014	No
1236	GabrieleCampanella	0.09986	No
1237	ckla	0.09986	No
1238	hsrkrishna	0.09829	No
1239	NiteshAgarwal	0.08957	No
1240	Achraf BENLEMKADDEM	0.07457	No
